"Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Keyword Type","Status","Search Engine Bid","Clicks","Click Charges","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans.","Amount","Total Cost","Total Volume of Bookings"
"K2615","Yahoo - US","43000000039655961","international airfare","Advanced","Geo Targeted Philadelphia","International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,5,6.2625,1.2525,98,5.10204081632653,1.08142857142857,0,0,0,6.2625,0
"K2615","Yahoo - US","43000000029356693","airfrance fares paris","Standard","Paris & France Terms","Paris Branded","uncategorized","Unassigned","Unassigned","Live",6.25,8,6.2875,0.7859375,37,21.6216216216216,1,0,0,0,6.2875,0
"K2615","Yahoo - US","43000000039658286","italy cheap flight","Advanced","Western Europe Destinations","Italy","uncategorized","Unassigned","Unassigned","Live",6.25,2,6.3875,3.19375,57,3.50877192982456,2.03,0,0,0,6.3875,0
"K2615","Yahoo - US","43000000039658657","fly to turkey","Advanced","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,3,6.525,2.175,160,1.875,1.5231875,0,0,0,6.525,0
"K2615","Yahoo - US","43000000039654024","cheap international airline ticket","Advanced","Geo Targeted Miami","Cheap International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,3,6.624999975,2.208333325,74,4.05405405405405,6.7395945945946,0,0,0,6.624999975,0
"K2615","Yahoo - US","43000000039656122","florence flight","Advanced","Geo Targeted Philadelphia","Philadelphia to Florence Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,4,6.6875,1.671875,170,2.35294117647059,1,0,0,0,6.6875,0
"K2615","Yahoo - US","43000000039658131","greece airline","Advanced","Western Europe Destinations","Greece","uncategorized","Unassigned","Unassigned","Live",6.25,4,6.7625,1.690625,96,4.16666666666667,1.361875,0,0,0,6.7625,0
"K2615","Yahoo - US","43000000029356801","travel to marseille","Standard","French Destinations","Marseille","uncategorized","Unassigned","Unassigned","Live",6.25,9,6.9499999125,0.7722222125,1378,0.653120464441219,1,0,0,0,6.9499999125,0
"K2615","Yahoo - US","43000000039652945","international airfare","Advanced","Geo Targeted Houston","International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,3,6.975,2.325,104,2.88461538461538,1.14336538461538,0,0,0,6.975,0
"K2615","Yahoo - US","43000000039655932","discount international flight","Advanced","Geo Targeted Philadelphia","Discount International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,2,6.9875,3.49375,5,40,4.2,0,0,0,6.9875,0
"K2615","Yahoo - US","43000000039658554","spain ticket","Advanced","Western Europe Destinations","Spain","uncategorized","Unassigned","Unassigned","Live",6.25,3,6.9874999875,2.3291666625,112,2.67857142857143,1.16892857142857,0,0,0,6.9874999875,0
"K2615","Yahoo - US","43000000039643883","cheap international air ticket","Advanced","Geo Targeted Boston","Cheap International Boston","uncategorized","Unassigned","Unassigned","Paused",6.25,2,7.025,3.5125,25,8,4.1584,0,0,0,7.025,0
"K2615","Yahoo - US","43000000029356788","budget travel france","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,5,7.1,1.42,190,2.63157894736842,1.22789473684211,0,0,0,7.1,0
"K2615","Yahoo - US","43000000039658402","milan travel","Advanced","Western Europe Destinations","Milan","uncategorized","Unassigned","Unassigned","Live",6.25,6,7.224999975,1.2041666625,1456,0.412087912087912,1.02701923076923,0,0,0,7.224999975,0
"K2615","Yahoo - US","43000000039655026","international air ticket","Advanced","Geo Targeted New York","International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,5,7.325,1.465,34,14.7058823529412,1.76470588235294,0,0,0,7.325,0
"K2615","Yahoo - US","43000000039651081","international airplane ticket","Advanced","Geo Targeted DC","International DC","uncategorized","Unassigned","Unassigned","Paused",6.25,2,7.3625,3.68125,247,0.809716599190283,5.00473684210526,0,0,0,7.3625,0
"K2615","Yahoo - US","43000000039655962","international airline","Advanced","Geo Targeted Philadelphia","International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,4,7.4,1.85,83,4.81927710843374,1.31192771084337,0,0,0,7.4,0
"K2615","Yahoo - US","43000000039653284","florence flight","Advanced","Geo Targeted Los Angeles","Los Angeles to Florence Sale","uncategorized","Unassigned","Unassigned","Live",6.25,5,7.5125,1.5025,457,1.09409190371991,1.01706783369803,0,0,0,7.5125,0
"K2615","Yahoo - US","43000000039656877","europe airfare","Advanced","Geo Targeted San Francisco","Europe San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,4,7.625,1.90625,25,16,1.84,0,0,0,7.625,0
"K2615","Yahoo - US","43000000039658734","venice airport","Advanced","Western Europe Destinations","Venice","uncategorized","Unassigned","Unassigned","Live",6.25,9,7.6624999875,0.8513888875,630,1.42857142857143,1.46526984126984,0,0,0,7.6624999875,0
"K2615","Yahoo - US","43000000029356654","cheap trip to france","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,5,7.8125,1.5625,69,7.2463768115942,1.0863768115942,0,0,0,7.8125,0
"K2615","Yahoo - US","43000000039657944","european cheap ticket","Advanced","Western Europe Destinations","Europe","uncategorized","Unassigned","Unassigned","Paused",6.25,3,7.875,2.625,18,16.6666666666667,1.38888888888889,0,0,0,7.875,0
"K2615","Yahoo - US","43000000039657714","flight to athens","Advanced","Western Europe Destinations","Athens","uncategorized","Unassigned","Unassigned","Live",6.25,5,8.1,1.62,1141,0.438212094653812,1.0015249780894,0,0,0,8.1,0
"K2615","Yahoo - US","43000000039653096","cheap international plane ticket","Advanced","Geo Targeted Los Angeles","Cheap International Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,2,8.125,4.0625,9,22.2222222222222,2.11111111111111,0,0,0,8.125,0
"K2615","Yahoo - US","43000000039658547","spain airline","Advanced","Western Europe Destinations","Spain","uncategorized","Unassigned","Unassigned","Live",6.25,5,8.2,1.64,165,3.03030303030303,2.50375757575758,0,0,0,8.2,0
"K2615","Yahoo - US","43000000039656822","cheap international air ticket","Advanced","Geo Targeted San Francisco","Cheap International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,4,8.35,2.0875,156,2.56410256410256,5.45564102564103,0,0,0,8.35,0
"K2615","Yahoo - US","43000000039658665","turkey plane ticket","Advanced","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,6,8.4375,1.40625,40,15,1.649,0,0,0,8.4375,0
"K2615","Yahoo - US","43000000029356858","bordeaux flight","Standard","French Destinations","Bordeaux","uncategorized","Unassigned","Unassigned","Live",6.25,9,8.4375,0.9375,298,3.02013422818792,1,0,0,0,8.4375,0
"K2615","Yahoo - US","43000000039648422","cheap international ticket","Advanced","Geo Targeted Chicago","Cheap International Chicago","uncategorized","Unassigned","Unassigned","Paused",6.25,4,8.625,2.15625,19,21.0526315789474,1.47368421052632,0,0,0,8.625,0
"K2615","Yahoo - US","43000000029356691","lyon flight","Standard","French Destinations","Lyon","uncategorized","Unassigned","Unassigned","Live",6.25,10,8.625,0.8625,403,2.48138957816377,1,0,0,0,8.625,0
"K2615","Yahoo - US","43000000039652012","international airline","Advanced","Geo Targeted Detroit","International Detroit","uncategorized","Unassigned","Unassigned","Paused",6.25,5,8.7375,1.7475,76,6.57894736842105,1.32526315789474,0,0,0,8.7375,0
"K2615","Yahoo - US","43000000039641431","international airlines","Advanced","Geo Targeted Atlanta","International Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,5,8.7625,1.7525,112,4.46428571428571,1.40660714285714,0,0,0,8.7625,0
"K2615","Yahoo - US","43000000029356868","discount airline france","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,3,8.8125,2.9375,60,5,1.333,0,0,0,8.8125,0
"K2615","Yahoo - US","43000000039649219","international ticket","Advanced","Geo Targeted Chicago","International Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,5,9.025,1.805,43,11.6279069767442,1.81209302325581,0,0,0,9.025,0
"K2615","Yahoo - US","43000000039658666","turkey ticket","Advanced","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,7,9.0499999625,1.2928571375,84,8.33333333333333,1.04761904761905,0,0,0,9.0499999625,0
"K2615","Yahoo - US","43000000029356714","nice airfares","Standard","French Destinations","Nice","uncategorized","Unassigned","Unassigned","Live",6.25,6,9.137499975,1.5229166625,70,8.57142857142857,1.05571428571429,0,0,0,9.137499975,0
"K2615","Yahoo - US","43000000039652152","cheap international air ticket","Advanced","Geo Targeted Houston","Cheap International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,2,9.2625,4.63125,63,3.17460317460317,5.61650793650794,0,0,0,9.2625,0
"K2615","Yahoo - US","43000000039658542","flight to spain","Advanced","Western Europe Destinations","Spain","uncategorized","Unassigned","Unassigned","Live",6.25,4,9.275,2.31875,120,3.33333333333333,1.3535,0,0,0,9.275,0
"K2615","Yahoo - US","43000000039658093","germany cheap flight","Advanced","Western Europe Destinations","Germany","uncategorized","Unassigned","Unassigned","Paused",6.25,5,9.325,1.865,288,1.73611111111111,1.1653125,0,0,0,9.325,0
"K2615","Yahoo - US","43000000039650136","international air fare","Advanced","Geo Targeted Cincinnati","International Cincinnati","uncategorized","Unassigned","Unassigned","Paused",6.25,2,9.3875,4.69375,106,1.88679245283019,3.63594339622642,0,0,0,9.3875,0
"K2615","Yahoo - US","43000000039654959","cheap international airplane ticket","Advanced","Geo Targeted New York","Cheap International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,5,9.525,1.905,16,31.25,1,0,0,0,9.525,0
"K2615","Yahoo - US","43000000039655188","florence flight","Advanced","Geo Targeted New York","New York to Florence Sale","uncategorized","Unassigned","Unassigned","Live",6.25,7,9.6874999375,1.3839285625,583,1.20068610634648,1,0,0,0,9.6874999375,0
"K2615","Yahoo - US","43000000039652950","international airport","Advanced","Geo Targeted Houston","International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,3,9.7125,3.2375,480,0.625,2.0871875,0,0,0,9.7125,0
"K2615","Yahoo - US","43000000039657056","florence flight","Advanced","Geo Targeted San Francisco","San Francisco to Florence Sale","uncategorized","Unassigned","Unassigned","Live",6.25,7,9.7125,1.3875,412,1.69902912621359,1,0,0,0,9.7125,0
"K2615","Yahoo - US","43000000039655031","international airplane ticket","Advanced","Geo Targeted New York","International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,3,9.75,3.25,438,0.684931506849315,4.05760273972603,0,0,0,9.75,0
"K2615","Yahoo - US","43000000039653158","international air ticket","Advanced","Geo Targeted Los Angeles","International Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,6,9.9,1.65,33,18.1818181818182,1.69545454545455,0,0,0,9.9,0
"K2615","Yahoo - US","43000000029356754","paris fare","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,5,9.9,1.98,110,4.54545454545455,1.07254545454545,0,0,0,9.9,0
"K2615","Yahoo - US","43000000039658658","turkey airfare","Advanced","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,6,9.924999975,1.6541666625,113,5.30973451327434,2.34097345132743,0,0,0,9.924999975,0
"K2615","Yahoo - US","43000000039657931","europe airline","Advanced","Western Europe Destinations","Europe","uncategorized","Unassigned","Unassigned","Paused",6.25,3,9.9874999875,3.3291666625,45,6.66666666666667,3.35244444444444,0,0,0,9.9874999875,0
"K2615","Yahoo - US","43000000039657902","england travel","Standard","Western Europe Destinations","England","uncategorized","Unassigned","Unassigned","Paused",6.25,5,10.1875,2.0375,672,0.744047619047619,1,0,0,0,10.1875,0
"K2615","Yahoo - US","43000000029356865","nice cheap flights","Standard","French Destinations","Nice","uncategorized","Unassigned","Unassigned","Live",6.25,11,10.249999925,0.931818175,321,3.42679127725857,1,0,0,0,10.249999925,0
"K2615","Yahoo - US","43000000039655954","international air fare","Advanced","Geo Targeted Philadelphia","International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,3,10.712499975,3.570833325,284,1.05633802816901,3.86383802816901,0,0,0,10.712499975,0
"K2615","Yahoo - US","43000000039657934","europe cheap ticket","Advanced","Western Europe Destinations","Europe","uncategorized","Unassigned","Unassigned","Paused",6.25,6,10.8375,1.80625,51,11.7647058823529,1.37117647058824,0,0,0,10.8375,0
"K2615","Yahoo - US","43000000039649197","europe ticket","Advanced","Geo Targeted Chicago","Europe Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,5,10.95,2.19,23,21.7391304347826,1.69565217391304,0,0,0,10.95,0
"K2615","Yahoo - US","43000000039658549","spain cheap flight","Advanced","Western Europe Destinations","Spain","uncategorized","Unassigned","Unassigned","Live",6.25,4,11.1125,2.778125,106,3.77358490566038,1.16490566037736,0,0,0,11.1125,0
"K2615","Yahoo - US","43000000039653148","europe flight","Advanced","Geo Targeted Los Angeles","Europe Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,4,11.125,2.78125,32,12.5,1.125,0,0,0,11.125,0
"K2615","Yahoo - US","43000000039658661","turkey cheap flight","Standard","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,8,11.175,1.396875,191,4.18848167539267,1,0,0,0,11.175,0
"K2615","Yahoo - US","43000000039655892","cheap international airline ticket","Advanced","Geo Targeted Philadelphia","Cheap International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,6,11.26249995,1.877083325,140,4.28571428571429,6.88707142857143,0,0,0,11.26249995,0
"K2615","Yahoo - US","43000000029356673","visit paris","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,4,11.5375,2.884375,448,0.892857142857143,1.00379464285714,0,0,0,11.5375,0
"K2615","Yahoo - US","43000000039650285","cheap international airfare","Advanced","Geo Targeted DC","Cheap International DC","uncategorized","Unassigned","Unassigned","Paused",6.25,4,11.6125,2.903125,512,0.78125,1.8075390625,0,0,0,11.6125,0
"K2615","Yahoo - US","43000000039653599","paris cheap flight","Advanced","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,3,11.612499975,3.870833325,11,27.2727272727273,1.27090909090909,0,0,0,11.612499975,0
"K2615","Yahoo - US","43000000039658740","venice travel","Advanced","Western Europe Destinations","Venice","uncategorized","Unassigned","Unassigned","Live",6.25,4,11.625,2.90625,1052,0.380228136882129,2.4355608365019,0,0,0,11.625,0
"K2615","Yahoo - US","43000000039649218","international plane ticket","Advanced","Geo Targeted Chicago","International Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,3,11.775,3.925,36,8.33333333333333,2.33194444444444,0,0,0,11.775,0
"K2615","Yahoo - US","43000000039641253","cheap europe tickets","Advanced","Geo Targeted Atlanta","Cheap Europe Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,3,11.949999975,3.983333325,318,0.943396226415094,4.9414465408805,0,0,0,11.949999975,0
"K2615","Yahoo - US","43000000029356684","france airport","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,16,11.95,0.746875,609,2.62725779967159,1,0,0,0,11.95,0
"K2615","Yahoo - US","43000000029356799","travel in paris","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,5,12.2375,2.4475,399,1.2531328320802,1.70238095238095,0,0,0,12.2375,0
"K2615","Yahoo - US","43000000039656832","cheap international plane ticket","Advanced","Geo Targeted San Francisco","Cheap International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,4,12.3,3.075,35,11.4285714285714,1.57028571428571,0,0,0,12.3,0
"K2615","Yahoo - US","43000000039648415","cheap international airline ticket","Advanced","Geo Targeted Chicago","Cheap International Chicago","uncategorized","Unassigned","Unassigned","Paused",6.25,6,12.399999975,2.0666666625,94,6.38297872340426,5.495,0,0,0,12.399999975,0
"K2615","Yahoo - US","43000000039654965","cheap international ticket","Advanced","Geo Targeted New York","Cheap International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,4,13.0625,3.265625,34,11.7647058823529,1.11764705882353,0,0,0,13.0625,0
"K2615","Yahoo - US","43000000039656896","international airline","Advanced","Geo Targeted San Francisco","International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,6,13.06249995,2.177083325,1371,0.437636761487965,1.09232676878191,0,0,0,13.06249995,0
"K2615","Yahoo - US","43000000039653076","cheap europe flight","Advanced","Geo Targeted Los Angeles","Cheap Europe Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,4,13.1,3.275,11,36.3636363636364,1.09090909090909,0,0,0,13.1,0
